Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
90,20,0,8070,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1994,1995,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,990,0,0,990,1,0,3,1,1,5,0,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,8,2007,0,0,123600
91,20,0,7200,0,0,0,0,0,0,0,11,0,0,0,1,4,5,1950,1950,0,0,4,5,1,1,0,4,3,2,4,5,2,0,2,0,2,1040,0,0,1040,1,0,2,1,1,4,0,0,0,1,1,0,0,0,0,29,0,0,0,0,0,0,0,0,7,2006,0,0,109900
92,20,0,8500,0,0,0,0,0,0,0,11,0,0,0,1,5,3,1961,1961,1,0,3,3,3,1,0,1,1,0,0,3,0,0,2,0,0,1235,0,0,1235,1,0,2,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,12,2006,0,1,98600
93,30,0,13360,0,1,1,3,0,0,0,2,0,0,0,1,5,7,1921,2006,0,0,2,5,1,1,1,2,0,0,0,1,0,0,0,0,0,964,0,0,964,1,0,2,1,1,5,0,0,0,1,1,0,0,0,0,0,44,0,0,0,0,0,0,0,8,2009,0,0,163500
94,190,2,7200,0,0,0,0,0,2,0,7,0,0,1,6,6,6,1910,1998,1,0,1,1,1,1,0,2,1,3,2,3,0,1,0,1,0,1260,1031,0,2291,2,0,4,2,1,9,0,1,2,1,1,0,0,0,0,0,0,0,99,0,0,0,0,0,11,2007,0,0,133900
95,60,0,9337,0,0,1,0,0,0,0,0,0,0,0,0,6,5,1997,1997,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,905,881,0,1786,2,1,3,1,0,7,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,5,2007,0,0,204750
96,60,0,9765,0,0,2,0,0,2,0,17,0,0,0,0,6,8,1993,1993,0,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,680,790,0,1470,2,1,3,1,1,6,0,1,1,2,2,0,0,0,232,63,0,0,0,0,0,0,1,480,4,2009,0,0,185000
97,20,0,10264,0,0,1,0,0,0,0,0,0,0,0,1,7,5,1999,1999,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1588,0,0,1588,2,0,3,1,0,6,0,0,0,0,0,0,0,0,158,29,0,0,0,0,0,0,0,0,8,2006,0,0,214000
98,20,0,10921,0,0,0,3,0,0,0,15,0,0,0,1,4,5,1965,1965,1,0,3,3,0,1,0,1,1,0,0,3,0,0,2,0,1,960,0,0,960,1,0,3,1,1,6,0,0,0,0,2,0,0,2,120,0,0,0,0,0,0,0,0,0,5,2007,0,0,94750
99,30,0,10625,0,0,0,0,0,2,0,15,0,0,0,1,5,5,1920,1950,0,0,2,5,1,1,0,2,1,0,0,1,0,0,3,1,0,835,0,0,835,1,0,2,1,1,5,0,0,0,5,1,1,0,0,0,0,77,0,0,0,0,0,1,400,5,2010,2,1,83000
100,20,0,9320,0,0,1,0,0,0,0,11,0,0,0,1,4,5,1959,1959,0,0,7,4,1,1,0,1,1,0,0,1,0,0,3,0,0,1225,0,0,1225,1,1,3,1,1,6,0,0,0,4,3,3,2,0,352,0,0,0,0,0,0,0,1,400,1,2010,0,0,128950
101,20,0,10603,0,0,1,0,0,0,0,6,0,0,0,1,6,7,1977,2001,0,0,7,4,0,1,0,0,1,0,2,1,0,0,1,0,0,1610,0,0,1610,2,0,3,1,0,6,0,2,1,0,0,0,0,0,168,68,0,0,0,0,0,0,0,0,2,2010,0,0,205000
102,60,0,9206,0,0,0,0,0,0,0,12,0,0,0,0,6,5,1985,1985,0,0,3,3,0,0,0,1,0,0,0,2,0,0,2,0,0,977,755,0,1732,2,1,3,1,0,7,0,1,1,0,2,0,0,0,192,46,0,0,0,0,0,0,0,0,6,2010,0,0,178000
103,90,0,7018,0,0,0,1,0,0,0,12,0,0,2,1,5,5,1979,1979,0,0,3,3,1,1,2,4,3,2,4,5,2,0,2,0,0,1535,0,0,1535,2,0,4,2,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2009,0,4,118964
104,20,0,10402,0,0,1,0,0,2,0,0,0,0,0,1,7,5,2009,2009,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1226,0,0,1226,2,0,3,1,0,6,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,5,2010,0,0,198900
105,50,1,7758,0,0,0,0,0,2,0,13,0,0,0,2,7,4,1931,1950,0,0,9,8,0,1,2,0,1,0,0,6,0,0,0,0,1,1226,592,0,1818,1,1,4,1,1,7,0,2,1,1,1,0,0,0,0,0,0,0,184,0,0,0,0,0,6,2007,0,0,169500
106,60,3,9375,0,0,0,0,0,0,0,5,0,0,0,0,8,5,2003,2004,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1053,939,0,1992,2,1,3,1,0,9,0,1,2,0,0,0,0,0,140,45,0,0,0,0,0,0,0,0,8,2008,0,0,250000
107,30,1,10800,0,1,0,0,0,0,0,7,0,0,0,1,4,7,1885,1995,3,0,0,0,1,1,0,2,4,0,0,2,0,0,1,0,0,1047,0,0,1047,1,0,2,1,1,6,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,450,8,2007,0,0,100000
108,20,1,6000,0,0,0,0,0,0,0,7,0,0,0,1,5,5,1948,1950,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,789,0,0,789,1,0,2,1,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2008,0,2,115000
109,50,1,8500,0,0,0,0,0,2,0,13,3,0,0,2,5,7,1919,2005,0,0,6,6,1,1,0,1,1,0,0,2,0,1,2,1,1,997,520,0,1517,2,0,3,1,3,7,0,0,0,4,3,3,2,1,0,0,144,0,0,0,0,0,0,0,8,2007,0,0,115000
110,20,0,11751,0,0,1,0,0,0,0,6,0,0,0,1,6,6,1977,1977,1,0,7,4,0,1,0,1,0,0,0,4,0,0,0,0,0,1844,0,0,1844,2,0,3,1,1,7,0,1,1,0,0,0,0,0,0,122,0,0,0,0,0,1,0,0,1,2010,2,0,190000
111,50,0,9525,0,0,0,0,0,0,0,15,0,0,0,2,6,4,1954,1972,0,0,2,5,1,1,0,1,1,3,0,3,0,0,1,0,0,1216,639,0,1855,2,0,4,1,1,7,0,0,0,0,1,0,0,0,182,0,0,0,0,0,0,0,0,0,10,2006,0,0,136900
112,80,0,7750,0,0,1,0,0,0,0,17,0,0,0,5,7,5,2000,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,774,656,0,1430,2,1,3,1,1,7,0,1,1,2,2,0,0,0,180,0,0,0,0,0,0,0,0,0,4,2010,0,0,180000
113,60,0,9965,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2007,2007,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,1282,1414,0,2696,2,1,4,1,2,10,0,1,2,2,2,0,0,0,120,184,0,0,168,0,0,0,0,0,10,2007,1,2,383970
114,20,0,21000,0,0,0,1,0,2,0,2,0,0,0,1,6,5,1953,1953,1,0,2,5,0,1,1,1,0,0,2,1,4,0,2,0,0,2259,0,0,2259,2,0,3,1,0,7,0,2,2,5,1,0,0,0,166,120,192,0,0,0,0,1,0,0,10,2007,2,1,217000
115,70,0,7259,0,0,1,0,0,0,1,2,0,0,0,0,6,8,1945,2002,2,0,2,5,1,1,0,1,1,0,0,1,5,0,0,0,0,1436,884,0,2320,2,1,3,1,0,9,0,1,1,1,1,0,0,0,224,0,0,0,0,0,0,1,0,0,7,2007,0,0,259500
116,160,3,3230,0,2,0,0,0,2,0,5,0,0,3,0,6,5,1999,1999,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,729,729,0,1458,2,1,2,1,1,5,0,1,3,1,1,0,0,0,0,32,0,0,0,0,0,0,0,0,6,2007,0,0,176000
117,20,0,11616,0,0,0,0,0,0,0,9,0,0,0,1,5,5,1962,1962,0,0,2,5,0,1,0,1,1,0,0,6,1,0,2,0,0,1092,0,0,1092,1,0,3,1,1,6,0,1,5,0,1,0,0,0,0,20,144,0,0,0,0,0,0,0,9,2009,0,0,139000
118,20,0,8536,0,0,0,0,0,2,0,15,0,0,0,1,5,5,2006,2007,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,1125,0,0,1125,1,1,2,1,1,5,0,0,0,0,1,0,0,0,80,64,0,0,0,0,0,0,0,0,4,2007,1,2,155000
119,60,0,12376,0,0,0,0,0,2,0,12,0,0,0,0,7,5,1990,1990,1,0,7,4,1,1,0,0,0,0,2,0,0,0,1,0,0,1699,1523,0,3222,3,0,5,1,0,11,0,2,1,0,1,0,0,0,367,0,0,0,0,0,0,0,0,0,5,2010,0,0,320000
120,60,0,8461,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2005,2006,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,728,728,0,1456,2,1,3,1,0,8,0,1,2,0,2,0,0,0,0,24,0,0,0,0,0,0,0,0,7,2006,1,2,163990
121,80,0,21453,0,0,1,2,0,3,2,19,0,0,0,5,6,5,1969,1969,4,2,7,4,1,1,0,1,1,0,1,1,0,0,0,0,0,988,0,0,988,1,0,1,1,1,4,0,2,1,0,1,0,0,0,0,130,0,130,0,0,0,0,0,0,10,2006,0,0,180000
122,50,1,6060,0,0,0,0,0,0,0,13,0,0,0,2,4,5,1939,1950,0,0,8,9,1,1,0,0,1,0,0,2,0,0,1,0,0,772,351,0,1123,1,0,3,1,1,4,0,0,0,1,1,0,0,2,0,0,140,0,0,0,0,1,0,0,6,2007,0,0,100000
123,20,0,9464,0,0,0,0,0,2,0,11,0,0,0,1,6,7,1958,1958,1,0,1,1,0,1,1,1,1,0,0,4,0,0,1,0,0,1080,0,0,1080,1,0,3,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,130,0,0,0,0,0,6,2008,0,0,136000
124,120,0,7892,0,0,0,0,0,0,0,12,0,0,3,1,6,5,1993,1993,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,1199,2,0,2,1,0,5,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,3,2008,0,0,153900
125,20,0,17043,0,0,1,0,0,3,0,6,0,0,0,1,6,5,1979,1998,0,0,3,3,1,1,1,1,0,3,0,2,0,0,2,0,0,1586,0,0,1586,2,0,3,1,1,7,0,1,1,0,1,0,0,0,192,0,0,0,0,0,0,0,0,0,1,2009,0,0,181000
126,190,1,6780,0,0,0,0,0,0,0,13,0,0,1,2,6,8,1935,1982,0,0,2,5,1,1,2,1,1,0,3,0,0,0,1,1,0,520,0,234,754,1,0,2,1,1,5,0,0,0,4,3,3,2,1,53,0,0,0,0,0,0,0,0,0,6,2006,0,0,84500
127,120,0,4928,0,0,1,0,0,0,0,20,0,0,3,1,6,5,1976,1976,0,0,7,4,1,1,0,1,0,0,0,1,0,0,2,0,0,958,0,0,958,2,0,2,1,1,5,0,1,1,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,2,2007,0,0,128000
128,45,1,4388,0,0,1,1,0,0,0,7,1,0,0,3,5,7,1930,1950,0,0,5,5,1,1,1,2,1,0,0,6,0,0,0,0,0,840,0,0,840,1,0,3,1,1,5,0,1,1,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,6,2007,0,0,87000
129,60,0,7590,0,0,0,0,0,0,0,11,2,0,0,0,6,5,1966,1966,0,0,0,0,0,1,0,1,1,0,0,4,0,0,2,0,0,660,688,0,1348,1,1,3,1,1,6,0,1,3,0,0,0,0,0,188,108,0,0,0,0,0,0,0,0,7,2006,0,0,155000
130,20,0,8973,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1958,1991,0,0,7,4,0,1,0,1,1,0,0,3,1,0,2,0,2,1053,0,0,1053,1,1,3,1,2,6,0,0,0,6,0,0,0,0,0,80,0,180,0,0,0,4,0,0,7,2006,0,1,150000
131,60,0,14200,0,0,0,0,0,2,0,11,0,0,0,0,7,6,1966,1966,0,0,1,1,0,1,0,1,1,0,0,3,0,0,0,0,0,1216,941,0,2157,2,1,4,1,0,8,0,2,2,0,2,0,0,0,105,66,0,0,0,0,0,3,0,0,5,2006,0,0,226000
132,60,0,12224,0,0,1,0,0,2,0,17,0,0,0,0,6,5,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,1032,0,2054,2,1,3,1,0,7,0,1,1,2,0,0,0,0,24,48,0,0,0,0,0,0,0,0,7,2009,0,0,244000
133,20,0,7388,0,0,0,0,0,2,0,11,0,0,0,1,5,6,1959,2002,0,0,1,1,1,1,0,1,1,0,0,3,0,0,1,0,0,1327,0,0,1327,1,0,3,1,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2007,0,0,150750
134,20,0,6853,0,0,1,0,0,0,0,16,0,0,0,1,8,5,2001,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1296,0,0,1296,2,0,2,1,0,6,0,0,0,0,2,0,0,0,192,25,0,0,0,0,0,0,0,0,6,2009,0,0,220000
135,20,0,10335,0,0,1,0,0,0,0,9,0,0,0,1,5,6,1968,1993,0,0,7,4,1,1,0,1,1,0,0,3,0,0,1,0,0,1721,0,0,1721,2,1,3,1,1,7,1,1,1,0,0,0,0,0,0,96,180,0,0,0,0,1,0,0,7,2006,0,0,180000
136,20,0,10400,0,0,0,0,0,0,0,6,0,0,0,1,7,6,1970,1970,1,0,7,4,0,1,0,0,1,0,0,2,0,0,1,0,0,1682,0,0,1682,2,0,3,1,1,7,0,1,2,0,1,0,0,0,98,0,0,0,0,0,0,1,0,0,5,2008,0,0,174000
137,20,0,10355,0,0,1,0,0,2,0,11,0,0,0,1,5,5,1967,1967,0,0,1,1,0,1,0,1,1,0,0,4,0,0,2,0,0,1214,0,0,1214,2,0,3,1,1,5,0,1,3,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,7,2007,0,0,143000
138,90,0,11070,0,0,0,0,0,0,0,4,0,0,2,1,7,5,1988,1989,0,0,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1959,0,0,1959,3,0,5,2,1,9,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,0,5,171000
139,60,0,9066,0,0,1,0,0,0,0,0,0,0,0,0,8,5,1999,2000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1004,848,0,1852,2,1,3,1,0,7,0,2,1,0,2,0,0,0,224,106,0,0,0,0,0,3,0,0,12,2008,0,0,230000
140,60,0,15426,0,0,1,0,0,0,0,0,0,0,0,0,6,5,1997,1997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,928,836,0,1764,2,1,3,1,0,7,0,0,0,0,0,0,0,0,276,99,0,0,0,0,0,1,0,0,8,2009,0,0,231500
141,20,0,10500,0,0,0,0,0,1,0,11,0,0,0,1,4,5,1971,1971,0,0,3,3,1,1,0,1,1,0,0,1,0,0,2,0,0,864,0,0,864,1,0,3,1,1,5,0,1,5,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2010,4,0,115000
142,20,0,11645,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2005,2005,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1734,0,0,1734,2,0,3,1,0,7,0,0,0,0,2,0,0,0,160,24,0,0,0,0,0,0,0,0,1,2006,0,0,260000
143,50,0,8520,0,0,0,0,0,2,0,11,3,0,0,2,5,4,1952,1952,0,0,4,5,1,1,2,1,1,0,0,3,0,0,3,0,0,910,475,0,1385,2,0,4,1,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2010,0,0,166000
144,20,0,10335,0,0,1,0,0,0,0,0,0,0,0,1,7,5,1999,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1501,0,0,1501,2,0,3,1,0,6,0,0,0,0,0,0,0,0,144,29,0,0,0,0,0,0,0,0,6,2009,0,0,204000
145,90,1,9100,0,0,0,0,0,0,0,9,4,0,2,1,5,5,1963,1963,0,0,3,3,0,1,0,1,1,0,0,3,0,0,2,0,0,1728,0,0,1728,2,0,6,2,1,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2006,4,1,125000
146,160,1,2522,0,0,0,0,0,0,0,15,0,0,4,0,6,5,2004,2006,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,970,739,0,1709,2,0,3,1,0,7,2,0,0,1,1,0,0,0,0,40,0,0,0,0,0,0,0,0,4,2006,0,0,130000
147,30,1,6120,0,0,0,0,0,2,0,8,0,0,0,1,5,7,1931,1993,0,0,2,5,1,1,0,2,1,0,0,4,0,0,2,0,2,875,0,0,875,1,0,2,1,1,5,0,0,0,1,1,1,0,0,48,0,0,0,0,0,0,0,0,0,11,2009,0,0,105000
148,60,0,9505,0,0,1,0,0,3,0,17,0,0,0,0,7,5,2001,2001,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,884,1151,0,2035,2,1,3,1,0,8,0,1,2,2,2,0,0,0,144,48,0,0,0,0,0,0,0,0,5,2010,0,0,222500
149,20,0,7500,0,0,0,0,0,0,0,12,0,0,0,1,7,5,2004,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,1080,1,0,3,1,0,6,0,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2008,0,0,141000
150,50,1,6240,0,0,0,0,0,0,0,8,0,0,0,2,5,4,1936,1950,0,0,1,1,1,1,0,2,0,0,0,2,0,0,1,0,2,896,448,0,1344,1,0,3,1,1,7,0,0,0,1,1,1,0,0,200,114,0,0,0,0,0,0,0,0,4,2006,0,0,115000
151,20,0,10356,0,0,0,0,0,2,0,0,0,0,0,1,5,6,1975,1975,0,0,3,3,1,1,0,1,1,0,3,4,0,0,2,0,0,969,0,0,969,1,1,3,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2007,0,0,122000
152,20,0,13891,0,0,0,0,0,0,0,10,0,0,0,1,8,5,2007,2008,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1710,0,0,1710,2,0,2,1,0,6,0,1,2,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,1,2008,1,2,372402
153,60,0,14803,0,0,1,0,0,3,0,6,0,0,0,0,6,5,1971,1971,0,0,3,3,0,1,0,1,1,0,0,3,0,0,1,0,0,1097,896,0,1993,2,1,4,1,1,8,0,1,2,0,0,0,0,0,0,66,0,0,0,0,0,2,0,0,6,2006,0,0,190000
154,20,0,13500,0,0,0,0,0,0,0,19,0,0,0,1,6,7,1960,1975,4,0,4,4,1,1,0,1,0,0,1,4,3,0,1,0,0,1252,0,0,1252,1,0,1,1,1,4,0,1,2,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,3,2008,0,0,235000
155,30,1,11340,0,0,0,0,0,2,0,7,0,0,0,1,6,5,1923,1950,0,0,2,5,1,1,0,2,1,0,0,2,0,0,2,0,2,1200,0,0,1200,1,0,4,1,1,7,0,0,0,1,1,1,1,0,0,0,228,0,0,0,0,0,0,0,3,2006,0,5,125000
156,50,0,9600,0,0,0,0,0,2,0,15,3,0,0,2,6,5,1924,1950,0,0,2,5,1,1,0,2,1,0,0,2,0,2,3,1,1,572,524,0,1096,1,0,2,1,1,5,0,0,0,4,3,3,2,1,0,8,128,0,0,0,0,0,0,0,4,2008,0,0,79000
157,20,0,7200,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1950,1950,1,0,2,5,1,1,0,1,3,2,4,5,2,0,2,0,1,1040,0,0,1040,1,0,2,1,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2006,0,0,109500
158,60,0,12003,0,0,0,0,0,2,0,16,0,0,0,0,8,5,2009,2010,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,774,1194,0,1968,2,1,4,1,2,8,0,1,2,2,2,0,0,0,0,75,0,0,0,0,0,0,0,0,5,2010,1,2,269500
159,60,3,12552,0,0,0,0,0,2,0,5,0,0,0,0,7,5,2004,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,991,956,0,1947,2,1,3,1,0,8,0,1,2,0,0,0,0,0,0,136,0,0,0,0,0,2,0,0,5,2010,0,0,254900
160,60,0,19378,0,0,1,3,0,2,0,17,0,0,0,0,7,5,2005,2006,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1392,1070,0,2462,2,1,4,1,0,9,0,1,2,0,0,0,0,0,239,132,0,168,0,0,0,0,0,0,3,2006,1,2,320000
161,20,0,11120,0,0,1,0,0,3,0,1,0,0,0,1,6,6,1984,1984,0,0,7,4,1,1,0,0,0,0,0,4,0,0,2,0,0,1232,0,0,1232,2,0,3,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2008,0,0,162500
162,60,0,13688,0,0,1,0,0,0,0,10,0,0,0,0,9,5,2003,2004,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1572,1096,0,2668,2,1,3,1,2,10,0,2,2,2,2,0,0,0,400,0,0,0,0,0,0,0,0,0,3,2008,0,0,412500
163,20,0,12182,0,0,0,0,0,2,0,10,0,0,0,1,7,5,2005,2005,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1541,0,0,1541,2,0,3,1,0,7,0,1,2,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,5,2010,1,2,220000
164,45,0,5500,0,0,0,0,0,0,0,7,0,0,0,3,4,6,1956,1956,0,0,1,1,1,1,0,1,1,0,0,2,0,0,0,0,0,882,0,0,882,1,0,1,1,1,4,0,0,0,4,3,3,2,0,0,0,0,0,0,0,0,1,0,0,4,2007,0,0,103200
165,40,1,5400,0,2,0,0,0,2,0,7,0,0,0,1,6,7,1926,2004,0,0,1,1,1,1,1,2,1,0,2,6,0,0,1,0,2,1149,467,0,1616,2,0,3,1,0,5,0,0,0,1,1,0,0,0,0,0,183,0,0,0,0,0,0,0,10,2007,0,0,152000
166,190,0,10106,0,0,0,0,0,0,0,15,0,0,1,2,5,7,1940,1999,0,0,2,5,1,1,1,2,1,0,0,1,4,0,1,0,0,808,547,0,1355,2,0,4,2,1,6,0,0,0,4,3,3,2,0,140,0,0,0,0,0,0,0,0,0,9,2008,0,0,127500
167,20,0,10708,0,0,1,0,0,0,0,19,0,0,0,1,5,5,1955,1993,1,0,2,5,1,0,0,1,1,0,0,6,1,0,0,0,2,1867,0,0,1867,1,0,2,1,1,7,0,3,2,0,2,0,0,0,476,0,0,0,142,0,0,2,0,0,11,2009,2,0,190000
168,60,0,10562,0,0,0,0,0,0,0,10,0,0,0,0,8,5,2007,2007,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1610,551,0,2161,1,1,3,1,2,8,0,1,2,0,2,0,0,0,178,120,0,0,0,0,0,0,0,0,11,2007,1,2,325624
169,60,0,8244,0,0,1,0,0,0,0,17,0,0,0,0,7,5,2004,2004,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,840,880,0,1720,2,1,3,1,0,7,0,1,2,0,2,0,0,0,100,48,0,0,0,0,0,0,0,0,5,2007,0,0,183500
170,20,0,16669,0,0,1,0,0,2,0,16,0,0,0,1,8,6,1981,1981,1,3,7,4,0,0,0,1,0,0,0,2,0,0,2,0,0,1707,0,0,1707,2,1,2,1,1,6,0,1,1,0,0,0,0,0,574,64,0,0,0,0,0,0,0,0,1,2006,0,0,228000
171,50,1,12358,0,0,1,0,0,0,0,7,1,0,0,2,5,6,1941,1950,0,0,1,1,1,1,0,1,1,0,0,3,0,0,2,0,0,854,0,528,1382,1,1,2,1,1,7,0,0,0,1,1,0,0,0,237,0,0,0,0,0,0,0,0,0,5,2007,0,0,128500
172,20,0,31770,0,0,1,0,0,2,0,11,0,0,0,1,6,5,1960,1960,1,0,4,4,2,1,0,1,1,1,1,4,0,0,3,0,0,1656,0,0,1656,1,0,3,1,1,7,0,2,2,0,2,0,0,2,210,62,0,0,0,0,0,0,0,0,5,2010,0,0,215000
173,160,0,5306,0,0,1,0,0,0,0,18,0,0,3,0,7,7,1987,1987,0,0,3,3,1,0,1,0,0,1,0,0,4,0,1,0,0,1064,703,0,1767,2,0,2,1,0,5,0,1,1,0,0,2,0,0,441,35,0,0,0,0,0,0,0,0,6,2006,0,0,239000
174,20,0,10197,0,0,1,0,0,0,0,11,0,0,0,1,6,5,1961,1961,0,0,5,2,3,1,0,1,1,0,0,1,4,0,2,0,0,1362,0,0,1362,1,1,3,1,1,6,0,1,1,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,6,2008,2,0,163000
175,20,0,12416,0,0,1,0,0,0,0,16,0,0,0,1,6,5,1986,1986,0,0,0,4,2,1,0,1,0,3,0,1,5,0,2,0,0,1651,0,0,1651,2,0,3,1,1,7,3,1,1,0,2,0,0,0,192,0,0,0,0,0,0,0,0,0,11,2008,0,0,184000
176,20,0,12615,0,0,0,0,0,2,0,15,0,0,0,1,6,7,1950,2001,0,0,5,2,1,1,0,1,1,1,3,1,0,0,2,0,0,2158,0,0,2158,2,0,4,1,0,7,0,1,2,0,1,0,0,0,0,29,39,0,0,0,0,1,0,0,6,2007,0,0,243000
177,60,0,10029,0,0,1,0,0,2,0,19,0,0,0,0,6,5,1988,1989,0,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1164,896,0,2060,2,1,4,1,1,8,0,1,1,0,1,0,0,0,0,228,0,0,192,0,0,0,0,0,9,2007,0,0,211000
178,50,0,13650,0,0,0,0,0,0,0,9,0,0,0,2,5,5,1958,1958,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1252,668,0,1920,2,0,4,1,0,8,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,0,0,172500
179,20,0,17423,0,0,1,0,0,3,0,18,0,0,0,1,9,5,2008,2009,1,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2234,0,0,2234,2,0,1,1,2,9,0,1,2,0,2,0,0,0,0,60,0,0,0,0,0,0,0,0,7,2009,1,2,501837
180,30,1,8520,0,0,0,0,0,0,0,7,0,0,0,1,5,6,1923,2006,0,0,2,5,1,0,0,1,1,0,0,2,0,0,2,0,0,968,0,0,968,1,0,2,1,1,5,0,0,0,1,1,1,0,1,0,0,184,0,0,0,0,0,0,0,7,2007,0,0,100000
181,160,3,2117,0,0,0,0,0,0,0,5,0,0,4,0,6,5,2000,2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,769,756,0,1525,2,1,3,1,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2007,0,0,177000
